level_0,index,distance_km,distance_m,duration_h,duration_m,end_location,from_a,geocoder_status,id_cb,partial_match,place_id,start_location,to_b,types
47,0,71.2 km,71224,1 hour 0 mins,3590,"{'lat': 48.5324485, 'lng': 21.2521081}","076 02 Novosad, Slovakia",OK,32,NULL,ChIJ8x4lUznUOEcRgHCXxtH3AAQ,"{'lat': 48.5252548, 'lng': 21.7412231}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
48,0,74.1 km,74058,1 hour 12 mins,4341,"{'lat': 48.5324485, 'lng': 21.2521081}","076 35 Somotor, Slovakia",OK,32,NULL,ChIJYyKXz0jFOEcRrqnzzvy2bzc,"{'lat': 48.4036921, 'lng': 21.8110298}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
49,0,68.6 km,68627,57 mins,3431,"{'lat': 48.5324485, 'lng': 21.2521081}","076 15 Veľaty, Slovakia",OK,32,NULL,ChIJMVoOqGfTOEcR8HqXxtH3AAQ,"{'lat': 48.5213347, 'lng': 21.6614968}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
50,0,63.5 km,63517,55 mins,3272,"{'lat': 48.5324485, 'lng': 21.2521081}","076 16 Zemplínska Nová Ves, Slovakia",OK,32,NULL,ChIJifs3q9TUOEcRIQHYsL71Kgo,"{'lat': 48.5769724, 'lng': 21.6680537}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
51,0,83.9 km,83881,1 hour 11 mins,4246,"{'lat': 48.5324485, 'lng': 21.2521081}","076 34 Zemplín, Slovakia",OK,32,NULL,ChIJy2vPrWvQOEcR4HuXxtH3AAQ,"{'lat': 48.4390045, 'lng': 21.8123414}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
52,0,49.7 km,49660,42 mins,2543,"{'lat': 48.5324485, 'lng': 21.2521081}","076 64 Zemplínska Teplica, Slovakia",OK,32,NULL,ChIJAxgEl1zWPkcRAHyXxtH3AAQ,"{'lat': 48.64611619999999, 'lng': 21.5738705}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
53,0,5.8 km,5835,7 mins,395,"{'lat': 48.5324485, 'lng': 21.2521081}","044 58 Kechnec, Slovakia",OK,32,NULL,ChIJofQTEnsjP0cRcSqreUcZBRI,"{'lat': 48.5509588, 'lng': 21.2656102}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
54,0,58.4 km,58361,49 mins,2967,"{'lat': 48.5324485, 'lng': 21.2521081}","075 01 Plechotice, Slovakia",OK,32,NULL,ChIJdRsnpITVPkcRvixQ3hLOk90,"{'lat': 48.6257446, 'lng': 21.6364758}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
55,0,78.9 km,78930,1 hour 6 mins,3946,"{'lat': 48.5324485, 'lng': 21.2521081}","076 05 Brehov, Slovakia",OK,32,NULL,ChIJ8WTe2svQOEcRqc58G1XzWH8,"{'lat': 48.4872872, 'lng': 21.8195503}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
56,0,9.8 km,9831,12 mins,707,"{'lat': 48.5324485, 'lng': 21.2521081}","044 58 Belža, Slovakia",OK,32,NULL,ChIJeeDu7-sjP0cRkESXxtH3AAQ,"{'lat': 48.5808077, 'lng': 21.2741044}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
57,0,61.7 km,61734,52 mins,3142,"{'lat': 48.5324485, 'lng': 21.2521081}","076 16 Stanča, Slovakia",OK,32,NULL,ChIJ42CdNysrP0cRgByXxtH3AAQ,"{'lat': 48.5689496, 'lng': 21.6578755}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
58,0,78.4 km,78353,1 hour 6 mins,3961,"{'lat': 48.5324485, 'lng': 21.2521081}","076 05 Cejkov, Slovakia",OK,32,NULL,ChIJ8f08Mw_ROEcRdYBNV9E0mcg,"{'lat': 48.4679814, 'lng': 21.7623173}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
59,0,59.5 km,59549,51 mins,3054,"{'lat': 48.5324485, 'lng': 21.2521081}","076 17 Nižný Žipov, Slovakia",OK,32,NULL,ChIJuYuC8N0qP0cR48ntNy7FsQw,"{'lat': 48.5823056, 'lng': 21.6369371}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
60,0,54.5 km,54481,45 mins,2719,"{'lat': 48.5324485, 'lng': 21.2521081}","075 01 Egreš, Slovakia",OK,32,NULL,ChIJxe3SkA4qP0cR8G6XxtH3AAQ,"{'lat': 48.6141719, 'lng': 21.6090782}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
61,0,56.3 km,56310,50 mins,2982,"{'lat': 48.5324485, 'lng': 21.2521081}","076 12 Brezina, Slovakia",OK,32,NULL,ChIJzyqPvIwrP0cREG6XxtH3AAQ,"{'lat': 48.5493659, 'lng': 21.5529881}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
62,0,52.5 km,52491,45 mins,2726,"{'lat': 48.5324485, 'lng': 21.2521081}","076 12 Kuzmice, Slovakia",OK,32,NULL,ChIJNVvXhsQrP0cRsG-XxtH3AAQ,"{'lat': 48.57881829999999, 'lng': 21.5701717}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
63,0,49.8 km,49842,43 mins,2566,"{'lat': 48.5324485, 'lng': 21.2521081}","076 12 Slivník, Slovakia",OK,32,NULL,ChIJpTOZOoYpP0cR44Og2tVDkVk,"{'lat': 48.5999955, 'lng': 21.5564504}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
64,0,63.1 km,63079,55 mins,3329,"{'lat': 48.5324485, 'lng': 21.2521081}","076 14 Michaľany, Slovakia",OK,32,NULL,ChIJI6oUfUnTOEcRYHCXxtH3AAQ,"{'lat': 48.5137583, 'lng': 21.6213664}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
65,0,50.4 km,50363,56 mins,3349,"{'lat': 48.5324485, 'lng': 21.2521081}","076 13 Byšta, Slovakia",OK,32,NULL,ChIJIazbQWgsP0cRIG6XxtH3AAQ,"{'lat': 48.5306035, 'lng': 21.5410394}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
66,0,65.5 km,65501,58 mins,3465,"{'lat': 48.5324485, 'lng': 21.2521081}","076 14 Luhyňa, Slovakia",OK,32,NULL,ChIJnxBS2-HSOEcRAHCXxtH3AAQ,"{'lat': 48.4892938, 'lng': 21.6367137}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
67,0,67.7 km,67676,1 hour 7 mins,4028,"{'lat': 48.5324485, 'lng': 21.2521081}","076 31 Viničky, Slovakia",OK,32,NULL,ChIJFZLcOLbPOEcRcHuXxtH3AAQ,"{'lat': 48.3985485, 'lng': 21.7434795}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
68,0,73.4 km,73440,1 hour 15 mins,4473,"{'lat': 48.5324485, 'lng': 21.2521081}","076 31 Klin nad Bodrogom, Slovakia",OK,32,NULL,ChIJ5b3pFxDPOEcRcByXxtH3AAQ,"{'lat': 48.38402869999999, 'lng': 21.7245537}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
69,0,71.4 km,71371,1 hour 11 mins,4246,"{'lat': 48.5324485, 'lng': 21.2521081}","076 34 Ladmovce, Slovakia",OK,32,NULL,ChIJJxfGE-PPOEcR0G-XxtH3AAQ,"{'lat': 48.4122298, 'lng': 21.78117}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
70,0,74.5 km,74503,1 hour 15 mins,4476,"{'lat': 48.5324485, 'lng': 21.2521081}","076 36 Malý Kamenec, Slovakia",OK,32,NULL,ChIJqZby-sbFOEcRQHCXxtH3AAQ,"{'lat': 48.3520822, 'lng': 21.7895763}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
71,0,70.3 km,70302,1 hour 11 mins,4257,"{'lat': 48.5324485, 'lng': 21.2521081}","076 31 Streda nad Bodrogom, Slovakia",OK,32,NULL,ChIJJ0VPX2LPOEcRwHqXxtH3AAQ,"{'lat': 48.3795523, 'lng': 21.7579633}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
72,0,77.0 km,76956,1 hour 15 mins,4527,"{'lat': 48.5324485, 'lng': 21.2521081}","076 36 Veľký Kamenec, Slovakia",OK,32,NULL,ChIJ3SlBz63FOEcRYHuXxtH3AAQ,"{'lat': 48.3615966, 'lng': 21.8059011}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
74,0,21.9 km,21875,18 mins,1090,"{'lat': 48.5324485, 'lng': 21.2521081}","044 10 Geča, Slovakia",OK,32,NULL,ChIJsy6_zzohP0cR0EWXxtH3AAQ,"{'lat': 48.6272272, 'lng': 21.3070622}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
75,0,25.1 km,25076,19 mins,1130,"{'lat': 48.5324485, 'lng': 21.2521081}","044 14 Gyňov, Slovakia",OK,32,NULL,ChIJ5-su5AQkP0cR4EWXxtH3AAQ,"{'lat': 48.5894837, 'lng': 21.3060745}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
81,0,24.5 km,24466,18 mins,1102,"{'lat': 48.5324485, 'lng': 21.2521081}","044 11 Ždaňa, Slovakia",OK,32,NULL,ChIJv48v2Y0mP0cRoEqXxtH3AAQ,"{'lat': 48.6023307, 'lng': 21.3466906}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
76,0,23.5 km,23457,20 mins,1211,"{'lat': 48.5324485, 'lng': 21.2521081}","044 13 Kokšov-Bakša, Slovakia",OK,32,NULL,ChIJnf5r6dogP0cRsEaXxtH3AAQ,"{'lat': 48.6472759, 'lng': 21.3247578}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
20,0,5.1 km,5056,6 mins,370,"{'lat': 48.5366362, 'lng': 21.3057405}","044 58 Seňa, Slovakia",OK,29,NULL,ChIJM0LcHJojP0cRIEmXxtH3AAQ,"{'lat': 48.5587686, 'lng': 21.2570684}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
77,0,27.3 km,27286,21 mins,1258,"{'lat': 48.5324485, 'lng': 21.2521081}","044 11 Skároš, Slovakia",OK,32,NULL,ChIJMeJRoyMmP0cRMEmXxtH3AAQ,"{'lat': 48.5883954, 'lng': 21.3760376}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
83,0,21.0 km,20976,23 mins,1358,"{'lat': 48.5366362, 'lng': 21.3057405}","044 13 Valaliky, Slovakia",OK,29,NULL,ChIJO1Ia6ecgP0cRcZNvyShqkIE,"{'lat': 48.6422547, 'lng': 21.2919549}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
78,0,28.1 km,28058,22 mins,1320,"{'lat': 48.5324485, 'lng': 21.2521081}","044 11 Trstené pri Hornáde, Slovakia",OK,32,NULL,ChIJhwO1Uy4kP0cRlZ3pgb5sD34,"{'lat': 48.57321, 'lng': 21.3339521}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
26,0,16.1 km,16145,17 mins,1023,"{'lat': 48.5366362, 'lng': 21.3057405}","044 57 Bočiar, Slovakia",OK,29,NULL,ChIJGzxwmjQiP0cRwIeXxtH3AAQ,"{'lat': 48.5918698, 'lng': 21.2355402}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
79,0,43.6 km,43642,36 mins,2168,"{'lat': 48.5324485, 'lng': 21.2521081}","044 81 Trebejov, Slovakia",OK,32,NULL,ChIJfXnjQcLlPkcRsEmXxtH3AAQ,"{'lat': 48.8351976, 'lng': 21.2194749}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
80,0,32.1 km,32112,27 mins,1631,"{'lat': 48.5324485, 'lng': 21.2521081}","044 15 Vyšná Myšľa, Slovakia",OK,32,NULL,ChIJYXzteQcnP0cRUEqXxtH3AAQ,"{'lat': 48.6342772, 'lng': 21.3876045}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
82,0,78.4 km,78354,1 hour 16 mins,4573,"{'lat': 48.5324485, 'lng': 21.2521081}","076 35 Svätá Mária, Slovakia",OK,32,NULL,ChIJ37sfvYbaOEcRwG2XxtH3AAQ,"{'lat': 48.4326836, 'lng': 21.8440886}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
83,0,20.5 km,20518,17 mins,1016,"{'lat': 48.5324485, 'lng': 21.2521081}","044 13 Valaliky, Slovakia",OK,32,NULL,ChIJO1Ia6ecgP0cRcZNvyShqkIE,"{'lat': 48.6422547, 'lng': 21.2919549}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
78,0,21.5 km,21486,22 mins,1322,"{'lat': 48.5366362, 'lng': 21.3057405}","044 11 Trstené pri Hornáde, Slovakia",OK,29,NULL,ChIJhwO1Uy4kP0cRlZ3pgb5sD34,"{'lat': 48.57321, 'lng': 21.3339521}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
84,0,28.8 km,28816,26 mins,1562,"{'lat': 48.5324485, 'lng': 21.2521081}","040 18 Vyšná Hutka, Slovakia",OK,32,NULL,ChIJTYve2lHfPkcRMEqXxtH3AAQ,"{'lat': 48.6754422, 'lng': 21.3541875}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
81,0,17.9 km,17894,18 mins,1104,"{'lat': 48.5366362, 'lng': 21.3057405}","044 11 Ždaňa, Slovakia",OK,29,NULL,ChIJv48v2Y0mP0cRoEqXxtH3AAQ,"{'lat': 48.6023307, 'lng': 21.3466906}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
85,0,82.6 km,82635,1 hour 20 mins,4797,"{'lat': 48.5324485, 'lng': 21.2521081}","076 37 Rad, Slovakia",OK,32,NULL,ChIJ84hUaVjaOEcREHGXxtH3AAQ,"{'lat': 48.4635379, 'lng': 21.8575394}","Milhosť 123, 044 58 Milhosť, Slovakia",locality
0,0,31.2 km,31167,32 mins,1891,"{'lat': 48.5366362, 'lng': 21.3057405}","044 41 Sady nad Torysou, Slovakia",OK,29,NULL,ChIJ9V21E-PePkcREEmXxtH3AAQ,"{'lat': 48.70756069999999, 'lng': 21.3458681}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
1,0,41.3 km,41302,49 mins,2941,"{'lat': 48.5366362, 'lng': 21.3057405}","076 82 Malá Tŕňa, Slovakia",OK,29,NULL,ChIJZTkRKxfSOEcR8Ek92zVxxrI,"{'lat': 48.4558008, 'lng': 21.6826166}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
2,0,42.7 km,42667,51 mins,3030,"{'lat': 48.5366362, 'lng': 21.3057405}","076 82 Veľká Tŕňa, Slovakia",OK,29,NULL,ChIJM3u3MEjSOEcRQByXxtH3AAQ,"{'lat': 48.46778399999999, 'lng': 21.6785942}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
3,0,39.2 km,39181,37 mins,2210,"{'lat': 48.5366362, 'lng': 21.3057405}","044 31 Družstevná pri Hornáde, Slovakia",OK,29,NULL,ChIJN-oTAO7mPkcRoEWXxtH3AAQ,"{'lat': 48.8050428, 'lng': 21.2487383}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
4,0,47.0 km,47000,41 mins,2459,"{'lat': 48.5366362, 'lng': 21.3057405}","044 81 Kysak, Slovakia",OK,29,NULL,ChIJq9KJX5nlPkcRIEeXxtH3AAQ,"{'lat': 48.85345479999999, 'lng': 21.2209916}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
5,0,45.2 km,45247,38 mins,2299,"{'lat': 48.5366362, 'lng': 21.3057405}","044 81 Obišovce, Slovakia",OK,29,NULL,ChIJCShAGGHvPkcRIEiXxtH3AAQ,"{'lat': 48.8619214, 'lng': 21.2381107}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
6,0,37.9 km,37888,40 mins,2385,"{'lat': 48.5366362, 'lng': 21.3057405}","044 31 Sokoľ, Slovakia",OK,29,NULL,ChIJ07jXBzfkPkcRcEmXxtH3AAQ,"{'lat': 48.8134089, 'lng': 21.219625}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
7,0,16.0 km,15985,16 mins,960,"{'lat': 48.5366362, 'lng': 21.3057405}","044 14 Čaňa, Slovakia",OK,29,NULL,ChIJF2wUr0whP0cRUEWXxtH3AAQ,"{'lat': 48.6070779, 'lng': 21.3248705}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
8,0,63.9 km,63895,1 hour 10 mins,4216,"{'lat': 48.5366362, 'lng': 21.3057405}","044 81 Veľká Lodina, Slovakia",OK,29,NULL,ChIJnb6rjkHlPkcREEqXxtH3AAQ,"{'lat': 48.859691, 'lng': 21.1566}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
9,0,35.5 km,35529,37 mins,2210,"{'lat': 48.5366362, 'lng': 21.3057405}","044 31 Kostoľany nad Hornádom, Slovakia",OK,29,NULL,ChIJC9idzLHmPkcR0JOXxtH3AAQ,"{'lat': 48.7979011, 'lng': 21.2417211}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
76,0,23.9 km,23915,26 mins,1553,"{'lat': 48.5366362, 'lng': 21.3057405}","044 13 Kokšov-Bakša, Slovakia",OK,29,NULL,ChIJnf5r6dogP0cRsEaXxtH3AAQ,"{'lat': 48.6472759, 'lng': 21.3247578}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
10,0,36.4 km,36443,38 mins,2261,"{'lat': 48.5366362, 'lng': 21.3057405}","044 17 Slančík, Slovakia",OK,29,NULL,ChIJX5KcsvPXPkcRADOXxtH3AAQ,"{'lat': 48.6621688, 'lng': 21.4890466}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
11,0,28.6 km,28580,29 mins,1769,"{'lat': 48.5366362, 'lng': 21.3057405}","044 16 Blažice, Slovakia",OK,29,NULL,ChIJT36RkI7YPkcRwESXxtH3AAQ,"{'lat': 48.6668055, 'lng': 21.4112279}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
12,0,40.0 km,40006,40 mins,2389,"{'lat': 48.5366362, 'lng': 21.3057405}","044 18 Kalša, Slovakia",OK,29,NULL,ChIJ2e8wVrcpP0cRgEaXxtH3AAQ,"{'lat': 48.61325600000001, 'lng': 21.5272425}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
13,0,27.2 km,27189,27 mins,1648,"{'lat': 48.5366362, 'lng': 21.3057405}","044 16 Bohdanovce, Slovakia",OK,29,NULL,ChIJM6XednwnP0cR0ESXxtH3AAQ,"{'lat': 48.6565105, 'lng': 21.4011463}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
14,0,60.7 km,60666,1 hour 7 mins,4008,"{'lat': 48.5366362, 'lng': 21.3057405}","044 32 Malá Lodina, Slovakia",OK,29,TRUE,ChIJn6eUZpT6PkcRQEeXxtH3AAQ,"{'lat': 48.8781217, 'lng': 21.1333697}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
17,0,32.0 km,31991,32 mins,1927,"{'lat': 48.5366362, 'lng': 21.3057405}","044 19 Olšovany, Slovakia",OK,29,NULL,ChIJubPMVSHZPkcRwe8Eq1BRqAU,"{'lat': 48.7049727, 'lng': 21.4122287}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
18,0,29.7 km,29657,34 mins,2046,"{'lat': 48.5366362, 'lng': 21.3057405}","044 41 Košická Polianka, Slovakia",OK,29,NULL,ChIJcZwqxz7fPkcR4EaXxtH3AAQ,"{'lat': 48.6928202, 'lng': 21.3477367}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
19,0,14.1 km,14094,15 mins,885,"{'lat': 48.5366362, 'lng': 21.3057405}","044 57 Sokoľany, Slovakia",OK,29,NULL,ChIJa38imYchP0cR0IeXxtH3AAQ,"{'lat': 48.6088494, 'lng': 21.2284687}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
21,0,27.2 km,27197,28 mins,1658,"{'lat': 48.5366362, 'lng': 21.3057405}","044 16 Nižný Čaj, Slovakia",OK,29,NULL,ChIJ9akAUKLYPkcRsEeXxtH3AAQ,"{'lat': 48.6659061, 'lng': 21.3981304}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
22,0,37.6 km,37606,38 mins,2290,"{'lat': 48.5366362, 'lng': 21.3057405}","044 17 Nový Salaš, Slovakia",OK,29,NULL,ChIJZythrlcoP0cREEiXxtH3AAQ,"{'lat': 48.6114099, 'lng': 21.4742923}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
23,0,34.1 km,34073,34 mins,2034,"{'lat': 48.5366362, 'lng': 21.3057405}","044 17 Slanec, Slovakia",OK,29,NULL,ChIJ79PVnA8oP0cRQEmXxtH3AAQ,"{'lat': 48.6363025, 'lng': 21.4782392}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
24,0,29.6 km,29621,30 mins,1777,"{'lat': 48.5366362, 'lng': 21.3057405}","044 16 Rákoš, Slovakia",OK,29,NULL,ChIJk5q-b5MnP0cRsEiXxtH3AAQ,"{'lat': 48.645437, 'lng': 21.4268465}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
25,0,37.6 km,37589,37 mins,2204,"{'lat': 48.5366362, 'lng': 21.3057405}","044 18 Slanské Nové Mesto, Slovakia",OK,29,NULL,ChIJ2wYw2rfXPkcRYEmXxtH3AAQ,"{'lat': 48.6294657, 'lng': 21.5238409}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
27,0,31.1 km,31076,31 mins,1885,"{'lat': 48.5366362, 'lng': 21.3057405}","044 19 Ruskov, Slovakia",OK,29,NULL,ChIJzx5uKUTYPkcRAEmXxtH3AAQ,"{'lat': 48.6818232, 'lng': 21.432293}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
28,0,39.7 km,39691,41 mins,2475,"{'lat': 48.5366362, 'lng': 21.3057405}","044 17 Slanská Huta, Slovakia",OK,29,NULL,ChIJq3_8zyIpP0cRUEmXxtH3AAQ,"{'lat': 48.59683099999999, 'lng': 21.4669967}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
29,0,29.9 km,29875,31 mins,1844,"{'lat': 48.5366362, 'lng': 21.3057405}","044 16 Vyšný Čaj, Slovakia",OK,29,NULL,ChIJAxHHHsDYPkcRVVSkcPpdcaM,"{'lat': 48.68367990000001, 'lng': 21.3993708}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
30,0,52.7 km,52740,59 mins,3555,"{'lat': 48.5366362, 'lng': 21.3057405}","076 02 Kysta, Slovakia",OK,29,NULL,ChIJ91DogfLTOEcRwG-XxtH3AAQ,"{'lat': 48.515171, 'lng': 21.7207349}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
31,0,60.8 km,60820,56 mins,3380,"{'lat': 48.5366362, 'lng': 21.3057405}","076 02 Zemplínsky Branč, Slovakia",OK,29,NULL,ChIJZc9o80TUOEcRE2yQCCVTAVw,"{'lat': 48.54341549999999, 'lng': 21.7218901}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
32,0,49.9 km,49867,56 mins,3373,"{'lat': 48.5366362, 'lng': 21.3057405}","076 15 Hrčeľ, Slovakia",OK,29,NULL,ChIJs_2RhIDTOEcREG-XxtH3AAQ,"{'lat': 48.5228001, 'lng': 21.6879165}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
33,0,67.6 km,67555,1 hour 2 mins,3732,"{'lat': 48.5366362, 'lng': 21.3057405}","076 02 Kašov, Slovakia",OK,29,NULL,ChIJF3LaO1zROEcR0UGn2P-GttI,"{'lat': 48.4905361, 'lng': 21.7424947}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
34,0,68.1 km,68075,1 hour 3 mins,3751,"{'lat': 48.5366362, 'lng': 21.3057405}","076 05 Zemplínske Jastrabie, Slovakia",OK,29,NULL,ChIJw2nTBjDROEcRnw1e__MI2Lo,"{'lat': 48.498037, 'lng': 21.7764395}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
35,0,46.7 km,46655,57 mins,3390,"{'lat': 48.5366362, 'lng': 21.3057405}","076 32 Bara, Slovakia",OK,29,NULL,ChIJ02z3xijOOEcRkG2XxtH3AAQ,"{'lat': 48.4281733, 'lng': 21.7164626}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
36,0,50.0 km,49994,48 mins,2857,"{'lat': 48.5366362, 'lng': 21.3057405}","076 17 Čeľovce, Slovakia",OK,29,NULL,ChIJyU5Ki2EqP0cRenCcMgWzVgw,"{'lat': 48.6028631, 'lng': 21.6274274}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
37,0,47.7 km,47720,57 mins,3412,"{'lat': 48.5366362, 'lng': 21.3057405}","076 32 Černochov, Slovakia",OK,29,NULL,ChIJqb98wMHROEcRYG6XxtH3AAQ,"{'lat': 48.4394042, 'lng': 21.7333807}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
38,0,40.9 km,40874,48 mins,2893,"{'lat': 48.5366362, 'lng': 21.3057405}","076 81 Čerhov, Slovakia",OK,29,NULL,ChIJcWdETYrSOEcRUG6XxtH3AAQ,"{'lat': 48.461586, 'lng': 21.6406034}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
39,0,69.3 km,69270,1 hour 5 mins,3895,"{'lat': 48.5366362, 'lng': 21.3057405}","076 03 Hraň, Slovakia",OK,29,NULL,ChIJQ7k1_3zWOEcRAG-XxtH3AAQ,"{'lat': 48.5447147, 'lng': 21.7887945}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
40,0,38.4 km,38415,47 mins,2810,"{'lat': 48.5366362, 'lng': 21.3057405}","076 33 Slovenské Nové Mesto, Slovakia",OK,29,NULL,ChIJ7S2pYHPOOEcRcHqXxtH3AAQ,"{'lat': 48.40054019999999, 'lng': 21.669215}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
41,0,41.3 km,41285,50 mins,2986,"{'lat': 48.5366362, 'lng': 21.3057405}","076 32 Borša, Slovakia",OK,29,NULL,ChIJ_8pRkVPOOEcR91uFAGsl-ck,"{'lat': 48.3953271, 'lng': 21.7071432}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
42,0,52.6 km,52561,52 mins,3092,"{'lat': 48.5366362, 'lng': 21.3057405}","076 13 Kazimír, Slovakia",OK,29,NULL,ChIJT-ojfJEsP0cRFm7RPNUd348,"{'lat': 48.5269205, 'lng': 21.5840868}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
43,0,70.6 km,70562,1 hour 4 mins,3854,"{'lat': 48.5366362, 'lng': 21.3057405}","076 03 Sirník, Slovakia",OK,29,NULL,ChIJpx207ubWOEcRUHqXxtH3AAQ,"{'lat': 48.5183876, 'lng': 21.8034735}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
44,0,57.9 km,57927,56 mins,3342,"{'lat': 48.5366362, 'lng': 21.3057405}","076 14 Lastovce, Slovakia",OK,29,NULL,ChIJjQRP108rP0cR4G-XxtH3AAQ,"{'lat': 48.5393859, 'lng': 21.6285629}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
45,0,62.7 km,62747,58 mins,3481,"{'lat': 48.5366362, 'lng': 21.3057405}","076 01 Kožuchov, Slovakia",OK,29,NULL,ChIJvTYXbwTVOEcRcG-XxtH3AAQ,"{'lat': 48.5658216, 'lng': 21.7249685}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
46,0,64.3 km,64302,1 hour 1 min,3649,"{'lat': 48.5366362, 'lng': 21.3057405}","076 01 Zemplínske Hradište, Slovakia",OK,29,NULL,ChIJx0g_fXfVOEcRzBpPDBynbZY,"{'lat': 48.5837704, 'lng': 21.7356619}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
47,0,64.7 km,64652,1 hour 0 mins,3592,"{'lat': 48.5366362, 'lng': 21.3057405}","076 02 Novosad, Slovakia",OK,29,NULL,ChIJ8x4lUznUOEcRgHCXxtH3AAQ,"{'lat': 48.5252548, 'lng': 21.7412231}","Unnamed Road, 044 58 Kechnec, Slovakia",locality
